FID,WSA_AGIDF,SUM_GU_POP,COUNT_POLY,STATE_ABBR,STATE_FIPS,STATE_NM,SUM_SQKM,HUC2,HUC2_NM,WSA_NAME,OID_1,WSA_AGIDF1,TOT_WD_MGD,WD_YEAR,IN_SWUDS,x_centroid,y_centroid
15601,TX1200008,0.000000000000000,1,TX,48,Texas,0.066167302650000,12,Texas-Gulf Region,LA SALLE LANDING WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-64879.3984375,630179.0000000
15602,TX1200013,213.000000000000000,1,TX,48,Texas,2.102813357360000,12,Texas-Gulf Region,CITY OF LA WARD,0, ,0.000000000000000,0.0000000, ,-45391.5000000,641677.0000000
15603,TX1200022,0.000000000000000,1,TX,48,Texas,2.189188948830000,12,Texas-Gulf Region,CAPE CARANCAHUA WSC,0, ,0.000000000000000,0.0000000, ,-41199.3007813,628420.0000000
15604,TX1200027,0.000000000000000,1,TX,48,Texas,0.255343445040000,12,Texas-Gulf Region,TRI COUNTY POINT WATER SYSTEM 2,0, ,0.000000000000000,0.0000000, ,-36753.1015625,626136.0000000
15605,TX1200028,0.000000000000000,1,TX,48,Texas,1.472664877650000,12,Texas-Gulf Region,TRI COUNTY POINT WATER SYSTEM 3,0, ,0.000000000000000,0.0000000, ,-36851.5000000,624661.0000000
15606,TX1200029,0.000000000000000,1,TX,48,Texas,0.805615826200000,12,Texas-Gulf Region,TRI COUNTY POINT WATER SYSTEM 4,0, ,0.000000000000000,0.0000000, ,-37975.1992188,622907.0000000
15607,TX1210001,7590.000000000000000,1,TX,48,Texas,27.086502054800000,12,Texas-Gulf Region,CITY OF JASPER,61235,TX1210001,1.072110000000000,2010.0000000,Y,191254.0000000,873952.0000000
15608,TX1210002,2142.000000000000000,1,TX,48,Texas,6.282201771300000,12,Texas-Gulf Region,CITY OF KIRBYVILLE,61236,TX1210002,0.372247000000000,2010.0000000,Y,200624.0000000,844633.0000000
15609,TX1210003,2142.000000000000000,1,TX,48,Texas,15.584489177300000,12,Texas-Gulf Region,JASPER COUNTY WCID 1,61237,TX1210003,0.207690000000000,2010.0000000,Y,195094.0000000,821254.0000000
15610,TX1210007,0.000000000000000,1,TX,48,Texas,0.827014504710000,12,Texas-Gulf Region,WESTWOOD WSC,0, ,0.000000000000000,0.0000000, ,175070.0000000,891502.0000000
15611,TX1210011,1483.000000000000000,1,TX,48,Texas,45.780250437500001,12,Texas-Gulf Region,EVADALE WCID 1,0, ,0.000000000000000,0.0000000, ,186200.0000000,808760.0000000
15612,TX1210013,0.000000000000000,1,TX,48,Texas,26.682708657500001,12,Texas-Gulf Region,HARRISBURG WSC,0, ,0.000000000000000,0.0000000, ,198983.0000000,881864.0000000
15613,TX1210019,0.000000000000000,1,TX,48,Texas,2.384671310280000,12,Texas-Gulf Region,COUGAR COUNTRY WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,195565.0000000,826913.0000000
15614,TX1210020,0.000000000000000,1,TX,48,Texas,1.401726559430000,12,Texas-Gulf Region,HOLMWOOD ANGELINA & NECHES RIVER AUTHORI,0, ,0.000000000000000,0.0000000, ,185990.0000000,869988.0000000
15615,TX1210048,197.000000000000000,1,TX,48,Texas,6.328673518480000,12,Texas-Gulf Region,CITY OF BROWNDELL,0, ,0.000000000000000,0.0000000, ,192024.0000000,896474.0000000
15616,TX1220001,1201.000000000000000,1,TX,48,Texas,26.120178901700001,13,Rio Grande Region,FORT DAVIS WSC,61244,TX1220001,0.198120000000000,2010.0000000,Y,-754462.0000000,864822.0000000
15617,TX1220002,134.000000000000000,1,TX,48,Texas,1.258249752500000,13,Rio Grande Region,CITY OF VALENTINE,0, ,0.000000000000000,0.0000000, ,-811929.0000000,871104.0000000
15618,TX1220003,0.000000000000000,1,TX,48,Texas,2.664048845620000,13,Rio Grande Region,UT MCDONALD OBSERVATORY,0, ,0.000000000000000,0.0000000, ,-766160.0000000,876577.0000000
15619,TX1230001,118296.000000000000000,1,TX,48,Texas,220.303468430000009,12,Texas-Gulf Region,CITY OF BEAUMONT WATER UTILITY DEPT,61245,TX1230001,27.772655000000000,2010.0000000,Y,179311.0000000,780318.0000000
15620,TX1230006,17547.000000000000000,1,TX,48,Texas,15.674235328900000,12,Texas-Gulf Region,CITY OF NEDERLAND,0, ,0.000000000000000,0.0000000, ,192609.0000000,768803.0000000
15621,TX1230009,58165.000000000000000,2,TX,48,Texas,311.820154859000013,12,Texas-Gulf Region,CITY OF PORT ARTHUR,0, ,0.000000000000000,0.0000000, ,197993.0000000,755749.0000000
15622,TX1230010,13040.000000000000000,1,TX,48,Texas,23.624388047400000,12,Texas-Gulf Region,CITY OF PORT NECHES,0, ,0.000000000000000,0.0000000, ,198247.0000000,768970.0000000
15623,TX1230012,16144.000000000000000,1,TX,48,Texas,13.436375025500000,12,Texas-Gulf Region,CITY OF GROVES,0, ,0.000000000000000,0.0000000, ,200846.0000000,765482.0000000
15624,TX1230038,1160.000000000000000,1,TX,48,Texas,3.340931584680000,12,Texas-Gulf Region,CITY OF CHINA,61247,TX1230038,0.126118000000000,2010.0000000,Y,160784.0000000,776638.0000000
15625,TX1230039,588.000000000000000,1,TX,48,Texas,3.212199498040000,12,Texas-Gulf Region,CITY OF NOME,0, ,0.000000000000000,0.0000000, ,153981.0000000,774658.0000000
15626,TX1230049,1274.000000000000000,1,TX,48,Texas,5.343488006130000,12,Texas-Gulf Region,BEVIL OAKS MUD,61248,TX1230049,0.114392000000000,2010.0000000,Y,166291.0000000,787761.0000000
15627,TX1230083,0.000000000000000,1,TX,48,Texas,0.883483876630000,12,Texas-Gulf Region,SUNCHASE SUBDIVISION,0, ,0.000000000000000,0.0000000, ,161892.0000000,758964.0000000
15628,TX1230086,0.000000000000000,1,TX,48,Texas,2.562401098200000,12,Texas-Gulf Region,NORTHWEST FOREST MUD,0, ,0.000000000000000,0.0000000, ,167880.0000000,786569.0000000
15629,TX1240001,4558.000000000000000,1,TX,48,Texas,16.197250538500001,12,Texas-Gulf Region,JIM HOGG COUNTY WCID 2,0, ,0.000000000000000,0.0000000, ,-267452.0000000,477221.0000000
15630,TX1250001,21806.000000000000000,4,TX,48,Texas,64.434741439500002,12,Texas-Gulf Region,CITY OF ALICE,61249,TX1250001,2.670000000000000,2010.0000000,Y,-206626.0000000,521681.0000000
15631,TX1250002,1318.000000000000000,1,TX,48,Texas,2.803061574010000,12,Texas-Gulf Region,CITY OF ORANGE GROVE,61250,TX1250002,0.258271000000000,2010.0000000,Y,-191415.0000000,545087.0000000
15632,TX1250003,2653.000000000000000,1,TX,48,Texas,4.428241807240000,12,Texas-Gulf Region,CITY OF PREMONT,61251,TX1250003,0.390274000000000,2010.0000000,Y,-211314.0000000,479452.0000000
15633,TX1250017,0.000000000000000,1,TX,48,Texas,0.063287193920000,12,Texas-Gulf Region,PAISANO MOBILE HOME PARK,0, ,0.000000000000000,0.0000000, ,-199421.0000000,531484.0000000
15634,TX1250030,0.000000000000000,1,TX,48,Texas,45.839883716599999,12,Texas-Gulf Region,JIM WELLS COUNTY FWSD 1,0, ,0.000000000000000,0.0000000, ,-206720.0000000,511959.0000000
15635,TX1250039,254.000000000000000,1,TX,48,Texas,13.320356719399999,12,Texas-Gulf Region,LOMA LINDA WATER SUPPLY,0, ,0.000000000000000,0.0000000, ,-217056.0000000,524712.0000000
15636,TX1260001,3785.000000000000000,1,TX,48,Texas,12.677379762599999,12,Texas-Gulf Region,CITY OF ALVARADO,61252,TX1260001,0.341292000000000,2010.0000000,Y,-113990.0000000,1037510.0000000
15637,TX1260003,29337.000000000000000,1,TX,48,Texas,97.995750823600005,12,Texas-Gulf Region,CITY OF CLEBURNE,61253,TX1260003,6.244659000000000,2010.0000000,Y,-133885.0000000,1032830.0000000
15638,TX1260004,1561.000000000000000,1,TX,48,Texas,4.692119568330000,12,Texas-Gulf Region,CITY OF GRANDVIEW,61254,TX1260004,0.151823000000000,2010.0000000,Y,-110369.0000000,1022390.0000000
15639,TX1260006,2960.000000000000000,1,TX,48,Texas,7.856615230350000,12,Texas-Gulf Region,CITY OF VENUS,61255,TX1260006,0.071122000000000,2010.0000000,Y,-103618.0000000,1040180.0000000
15640,TX1260007,1009.000000000000000,1,TX,48,Texas,4.308198495710000,12,Texas-Gulf Region,CITY OF GODLEY,61256,TX1260007,0.096935000000000,2010.0000000,Y,-143446.0000000,1043190.0000000
15641,TX1260008,6106.000000000000000,1,TX,48,Texas,13.049645734200000,12,Texas-Gulf Region,CITY OF KEENE,61257,TX1260008,0.477040000000000,2010.0000000,Y,-123738.0000000,1037050.0000000
15642,TX1260010,0.000000000000000,1,TX,48,Texas,0.700637008190000,12,Texas-Gulf Region,OAKVIEW FARMS SUBDIVISION,0, ,0.000000000000000,0.0000000, ,-117054.0000000,1045660.0000000
15643,TX1260011,0.000000000000000,1,TX,48,Texas,5.420521908400000,12,Texas-Gulf Region,CROWLEY I ACRE SKY CORP WATER CO,0, ,0.000000000000000,0.0000000, ,-139224.0000000,1050530.0000000
15644,TX1260012,0.000000000000000,1,TX,48,Texas,1.954505208260000,12,Texas-Gulf Region,CROWLEY II ACRE SUBDIVISION,0, ,0.000000000000000,0.0000000, ,-136487.0000000,1053420.0000000
15645,TX1260018,5910.000000000000000,1,TX,48,Texas,23.147097591300000,12,Texas-Gulf Region,JOHNSON COUNTY SUD,61259,TX1260018,1.334707000000000,2010.0000000,Y,-130769.0000000,1044040.0000000
15646,TX1260022,873.000000000000000,1,TX,48,Texas,2.738586542320000,12,Texas-Gulf Region,CITY OF RIO VISTA,61261,TX1260022,0.127254000000000,2010.0000000,Y,-129025.0000000,1019220.0000000
15647,TX1260031,0.000000000000000,1,TX,48,Texas,0.055586769040000,12,Texas-Gulf Region,OAKRIDGE SQUARE MOBILE HOME PARK,0, ,0.000000000000000,0.0000000, ,-118994.0000000,1046970.0000000
15648,TX1260035,0.000000000000000,1,TX,48,Texas,1.616954695810000,12,Texas-Gulf Region,RIDGE CREST ADDITION & MISTY HOLLOW,0, ,0.000000000000000,0.0000000, ,-125907.0000000,1042610.0000000
15649,TX1260037,0.000000000000000,1,TX,48,Texas,0.098756712890000,12,Texas-Gulf Region,TEX RIDES SUBDIVISION,0, ,0.000000000000000,0.0000000, ,-122765.0000000,1043970.0000000
15650,TX1260053,741.000000000000000,1,TX,48,Texas,29.907336915199998,12,Texas-Gulf Region,CITY OF CRESSON,0, ,0.000000000000000,0.0000000, ,-151056.0000000,1052410.0000000
15651,TX1260056,0.000000000000000,1,TX,48,Texas,0.861177977770000,12,Texas-Gulf Region,FISHERMANS PARADISE,0, ,0.000000000000000,0.0000000, ,-139142.0000000,1013140.0000000
15652,TX1260060,0.000000000000000,1,TX,48,Texas,0.363193609840000,12,Texas-Gulf Region,SKYLINE DRIVE LANDOWNERS ASSN WATER SYST,0, ,0.000000000000000,0.0000000, ,-138560.0000000,1049310.0000000
15653,TX1260063,0.000000000000000,1,TX,48,Texas,0.383707844600000,12,Texas-Gulf Region,WEST MEADOW SUBDIVISION,0, ,0.000000000000000,0.0000000, ,-137125.0000000,1052380.0000000
15654,TX1260064,0.000000000000000,1,TX,48,Texas,0.420399740260000,12,Texas-Gulf Region,ROLLING OAKS SUBDIVISION,0, ,0.000000000000000,0.0000000, ,-125216.0000000,1024490.0000000
15655,TX1260066,0.000000000000000,1,TX,48,Texas,0.438195741690000,12,Texas-Gulf Region,MANSFIELD SOUTH,0, ,0.000000000000000,0.0000000, ,-105831.0000000,1044600.0000000
15656,TX1260067,0.000000000000000,1,TX,48,Texas,0.249974242340000,12,Texas-Gulf Region,PEACEFUL MEADOWS SUBDIVISION,0, ,0.000000000000000,0.0000000, ,-117261.0000000,1052430.0000000
15657,TX1260069,0.000000000000000,1,TX,48,Texas,0.446977484230000,12,Texas-Gulf Region,SUNSHINE COUNTRY ACRES,0, ,0.000000000000000,0.0000000, ,-109934.0000000,1047730.0000000
15658,TX1260070,0.000000000000000,1,TX,48,Texas,0.278369523140000,12,Texas-Gulf Region,WOODLAND OAKS ESTATES,0, ,0.000000000000000,0.0000000, ,-122150.0000000,1034160.0000000
15659,TX1260071,0.000000000000000,1,TX,48,Texas,0.509374510640000,12,Texas-Gulf Region,SHADY HILLS ESTATES WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-115503.0000000,1051290.0000000
15660,TX1260073,0.000000000000000,1,TX,48,Texas,0.210212324130000,12,Texas-Gulf Region,CAHILL COUNTRY WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-113901.0000000,1044660.0000000
15661,TX1260074,0.000000000000000,1,TX,48,Texas,8.010004524830000,12,Texas-Gulf Region,METROPLEX HOMESTEADS WATER SUPPLY,61263,TX1260074,0.213145000000000,2010.0000000,Y,-108907.0000000,1045570.0000000
15662,TX1260076,0.000000000000000,1,TX,48,Texas,0.201404924850000,12,Texas-Gulf Region,FALCON CREST ADDITION,0, ,0.000000000000000,0.0000000, ,-123734.0000000,1043470.0000000
15663,TX1260077,0.000000000000000,1,TX,48,Texas,0.067278588620000,12,Texas-Gulf Region,WEST PARK VILLAGE,0, ,0.000000000000000,0.0000000, ,-109776.0000000,1052690.0000000
15664,TX1260080,0.000000000000000,1,TX,48,Texas,0.255896215850000,12,Texas-Gulf Region,BELL MANOR SUBDIVISION,0, ,0.000000000000000,0.0000000, ,-133464.0000000,1053830.0000000
15665,TX1260082,0.000000000000000,1,TX,48,Texas,0.274913590150000,12,Texas-Gulf Region,ROCK CREEK ESTATES,0, ,0.000000000000000,0.0000000, ,-135418.0000000,1052130.0000000
15666,TX1260084,0.000000000000000,1,TX,48,Texas,0.467599073710000,12,Texas-Gulf Region,BUFFALO CREEK,0, ,0.000000000000000,0.0000000, ,-127465.0000000,1037750.0000000
15667,TX1260086,0.000000000000000,1,TX,48,Texas,0.320690558410000,12,Texas-Gulf Region,SANDERS VIEW SUBDIVISION,0, ,0.000000000000000,0.0000000, ,-126933.0000000,1037100.0000000
15668,TX1260088,0.000000000000000,1,TX,48,Texas,0.429722481440000,12,Texas-Gulf Region,NORTH WHISPERING MEADOWS WATER,0, ,0.000000000000000,0.0000000, ,-134349.0000000,1049430.0000000
15669,TX1260090,0.000000000000000,1,TX,48,Texas,0.443176627300000,12,Texas-Gulf Region,JOHN DAME,0, ,0.000000000000000,0.0000000, ,-135688.0000000,1054090.0000000
15670,TX1260092,0.000000000000000,1,TX,48,Texas,0.094440374860000,12,Texas-Gulf Region,GARDEN ACRES,0, ,0.000000000000000,0.0000000, ,-126862.0000000,1039940.0000000
15671,TX1260098,0.000000000000000,1,TX,48,Texas,0.040158172490000,12,Texas-Gulf Region,WESTLAKE VILLAGE MOBILE HOME PARK,0, ,0.000000000000000,0.0000000, ,-137103.0000000,1023520.0000000
15672,TX1260099,0.000000000000000,1,TX,48,Texas,4.843620819270000,12,Texas-Gulf Region,NOLAN RIVER ESTATES,0, ,0.000000000000000,0.0000000, ,-133661.0000000,1022280.0000000
15673,TX1260103,0.000000000000000,1,TX,48,Texas,0.804079400910000,12,Texas-Gulf Region,SHADED LANE ESTATES,0, ,0.000000000000000,0.0000000, ,-115020.0000000,1051930.0000000
15674,TX1260116,0.000000000000000,1,TX,48,Texas,0.557491494960000,12,Texas-Gulf Region,TRIPLE H ESTATES,0, ,0.000000000000000,0.0000000, ,-105149.0000000,1037620.0000000
15675,TX1260120,0.000000000000000,1,TX,48,Texas,1.173119481350000,12,Texas-Gulf Region,GRANDA VISTA,0, ,0.000000000000000,0.0000000, ,-136702.0000000,1050740.0000000
15676,TX1260122,0.000000000000000,1,TX,48,Texas,0.274288961200000,12,Texas-Gulf Region,MARTIN CREEK ESTATES,0, ,0.000000000000000,0.0000000, ,-134943.0000000,1039510.0000000
15677,TX1260123,0.000000000000000,1,TX,48,Texas,1.509040418930000,12,Texas-Gulf Region,MAUKA,0, ,0.000000000000000,0.0000000, ,-105110.0000000,1045000.0000000
15678,TX1260127,0.000000000000000,1,TX,48,Texas,10.581584680000001,12,Texas-Gulf Region,THE RETREAT WATER SUPPLY,0, ,0.000000000000000,0.0000000, ,-141087.0000000,1015800.0000000
15679,TX1270001,3064.000000000000000,2,TX,48,Texas,14.766312300099999,12,Texas-Gulf Region,CITY OF ANSON,0, ,0.000000000000000,0.0000000, ,-359085.0000000,1074630.0000000
15680,TX1270003,3470.000000000000000,3,TX,48,Texas,553.100169488999995,12,Texas-Gulf Region,CITY OF STAMFORD,61264,TX1270003,0.880000000000000,2010.0000000,Y,-346890.0000000,1099750.0000000
15681,TX1280001,3042.000000000000000,1,TX,48,Texas,5.931155368160000,12,Texas-Gulf Region,CITY OF KARNES CITY,61265,TX1280001,0.411134000000000,2010.0000000,Y,-185519.0000000,647475.0000000
15682,TX1280002,3296.000000000000000,1,TX,48,Texas,9.521713856040000,12,Texas-Gulf Region,CITY OF KENEDY,61266,TX1280002,1.313679000000000,2010.0000000,Y,-180997.0000000,640093.0000000
15683,TX1280003,1031.000000000000000,1,TX,48,Texas,3.057468243340000,12,Texas-Gulf Region,CITY OF RUNGE,61267,TX1280003,0.169175000000000,2010.0000000,Y,-167340.0000000,647431.0000000
15684,TX1280004,611.000000000000000,1,TX,48,Texas,2.357750755100000,12,Texas-Gulf Region,CITY OF FALLS CITY,61268,TX1280004,0.071496000000000,2010.0000000,Y,-197230.0000000,658600.0000000
15685,TX1290003,603.000000000000000,1,TX,48,Texas,5.082177604730000,12,Texas-Gulf Region,CITY OF KAUFMAN,0, ,0.000000000000000,0.0000000, ,-29735.1992188,1051160.0000000
15686,TX1290004,1154.000000000000000,1,TX,48,Texas,4.819240567730000,12,Texas-Gulf Region,CITY OF KEMP,0, ,0.000000000000000,0.0000000, ,-20020.0996094,1040170.0000000
15687,TX1290013,768.000000000000000,1,TX,48,Texas,11.598000100600000,12,Texas-Gulf Region,ELMO WSC,0, ,0.000000000000000,0.0000000, ,-14726.5000000,1073330.0000000
15688,TX1300001,10471.000000000000000,1,TX,48,Texas,29.778168447999999,12,Texas-Gulf Region,CITY OF BOERNE,61273,TX1300001,0.772808000000000,2010.0000000,Y,-264289.0000000,749509.0000000
15689,TX1300002,2363.000000000000000,1,TX,48,Texas,8.378859921189999,12,Texas-Gulf Region,KENDALL COUNTY WCID 1,61274,TX1300002,0.262522000000000,2010.0000000,Y,-279866.0000000,770396.0000000
15690,TX1300005,0.000000000000000,1,TX,48,Texas,0.213042284340000,12,Texas-Gulf Region,CASCADE MOBILE HOME PARK,0, ,0.000000000000000,0.0000000, ,-260637.0000000,745460.0000000
15691,TX1300008,0.000000000000000,1,TX,48,Texas,0.089723124770000,12,Texas-Gulf Region,FOOTHILLS MOBILE HOME RANCH,0, ,0.000000000000000,0.0000000, ,-265899.0000000,749914.0000000
15692,TX1300010,0.000000000000000,1,TX,48,Texas,0.016261053530000,12,Texas-Gulf Region,CARDINAL MOTOR HOME PARK,0, ,0.000000000000000,0.0000000, ,-266524.0000000,750352.0000000
15693,TX1300034,0.000000000000000,1,TX,48,Texas,0.617426557470000,12,Texas-Gulf Region,WALNUT HILLS,0, ,0.000000000000000,0.0000000, ,-263500.0000000,760202.0000000
15694,TX1300035,0.000000000000000,1,TX,48,Texas,0.992963800970000,12,Texas-Gulf Region,PLATTEN CREEK WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-263069.0000000,779524.0000000
15695,TX1300036,0.000000000000000,1,TX,48,Texas,2.684719208890000,12,Texas-Gulf Region,TEN WEST RANCHES,0, ,0.000000000000000,0.0000000, ,-271557.0000000,758145.0000000
15696,TX1300039,0.000000000000000,1,TX,48,Texas,0.040658021190000,12,Texas-Gulf Region,WARING KNOLL SUBDIVISION,0, ,0.000000000000000,0.0000000, ,-275873.0000000,765500.0000000
15697,TX1300044,0.000000000000000,1,TX,48,Texas,0.082685679280000,12,Texas-Gulf Region,SHERWOOD-MT PISGAH WSC,0, ,0.000000000000000,0.0000000, ,-281259.0000000,766631.0000000
15698,TX1310001,238.000000000000000,1,TX,48,Texas,3.165692800140000,12,Texas-Gulf Region,KENEDY COUNTY,0, ,0.000000000000000,0.0000000, ,-178853.0000000,463893.0000000
15699,TX1310003,0.000000000000000,1,TX,48,Texas,995.386955523999973,12,Texas-Gulf Region,KING RANCH NORIAS,0, ,0.000000000000000,0.0000000, ,-170321.0000000,408918.0000000
15700,TX1320001,534.000000000000000,1,TX,48,Texas,4.394631305830000,12,Texas-Gulf Region,CITY OF JAYTON,61275,TX1320001,0.089580000000000,2010.0000000,Y,-423405.0000000,1141260.0000000
15701,TX1320006,0.000000000000000,1,TX,48,Texas,6.489313417190000,12,Texas-Gulf Region,RIO BRAZOS WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-466057.0000000,1119300.0000000
15702,TX1330001,22347.000000000000000,1,TX,48,Texas,57.490321086599998,12,Texas-Gulf Region,CITY OF KERRVILLE,61276,TX1330001,4.405863000000000,2010.0000000,Y,-302078.0000000,778274.0000000
15703,TX1330002,0.000000000000000,1,TX,48,Texas,0.132941580420000,12,Texas-Gulf Region,SCENIC VALLEY MOBILE HOME PARK,0, ,0.000000000000000,0.0000000, ,-298873.0000000,783556.0000000
15704,TX1330006,0.000000000000000,1,TX,48,Texas,0.934926136320000,12,Texas-Gulf Region,CANYON SPRINGS WATER WORKS,0, ,0.000000000000000,0.0000000, ,-320254.0000000,783522.0000000
15705,TX1330007,0.000000000000000,1,TX,48,Texas,0.242537574430000,12,Texas-Gulf Region,CENTER POINT WIEDENFELD WATER WRKS,0, ,0.000000000000000,0.0000000, ,-293304.0000000,768337.0000000
15706,TX1330010,0.000000000000000,1,TX,48,Texas,1.025721806490000,12,Texas-Gulf Region,CENTER POINT TAYLOR SYSTEM,0, ,0.000000000000000,0.0000000, ,-292670.0000000,767648.0000000
15707,TX1330011,1804.000000000000000,1,TX,48,Texas,3.732273526000000,12,Texas-Gulf Region,INGRAM WATER SUPPLY,61278,TX1330011,0.332814000000000,2010.0000000,Y,-311741.0000000,783343.0000000
15708,TX1330015,0.000000000000000,1,TX,48,Texas,0.439374815340000,12,Texas-Gulf Region,WESTWOOD WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-283138.0000000,769433.0000000
15709,TX1330017,0.000000000000000,1,TX,48,Texas,0.119066150360000,12,Texas-Gulf Region,WILDERNESS THE,0, ,0.000000000000000,0.0000000, ,-295427.0000000,786027.0000000
15710,TX1330019,0.000000000000000,1,TX,48,Texas,0.089007015240000,12,Texas-Gulf Region,CEDAR SPRINGS MHP,0, ,0.000000000000000,0.0000000, ,-313835.0000000,782935.0000000
15711,TX1330024,0.000000000000000,1,TX,48,Texas,0.069981209770000,12,Texas-Gulf Region,WOODHAVEN MOBILE HOME PARK,0, ,0.000000000000000,0.0000000, ,-309911.0000000,782578.0000000
15712,TX1330027,0.000000000000000,1,TX,48,Texas,1.898027235890000,12,Texas-Gulf Region,VERDE PARK ESTATES WIEDENFELD WATER WORK,0, ,0.000000000000000,0.0000000, ,-293343.0000000,765447.0000000
15713,TX1330028,0.000000000000000,1,TX,48,Texas,2.322894274340000,12,Texas-Gulf Region,WESTCREEK ESTATES WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-306038.0000000,771393.0000000
15714,TX1330030,0.000000000000000,1,TX,48,Texas,0.760493740910000,12,Texas-Gulf Region,HILLS & DALES WIEDENFELD WATER WRK,0, ,0.000000000000000,0.0000000, ,-315173.0000000,783596.0000000
15715,TX1330036,0.000000000000000,1,TX,48,Texas,3.459836905240000,12,Texas-Gulf Region,ERLUND SUBDIVISION,0, ,0.000000000000000,0.0000000, ,-305683.0000000,775879.0000000
15716,TX1330046,0.000000000000000,1,TX,48,Texas,0.500571179190000,12,Texas-Gulf Region,VERDE HILLS WSC,0, ,0.000000000000000,0.0000000, ,-294191.0000000,766739.0000000
15717,TX1330054,0.000000000000000,1,TX,48,Texas,2.373375477430000,12,Texas-Gulf Region,MO-RANCH PRESBYTERIAN ASSEMBLY,0, ,0.000000000000000,0.0000000, ,-334596.0000000,782724.0000000
15718,TX1330062,0.000000000000000,1,TX,48,Texas,0.866308870160000,12,Texas-Gulf Region,AQUA VISTA UTILITIES,0, ,0.000000000000000,0.0000000, ,-304130.0000000,787864.0000000
15719,TX1330080,0.000000000000000,1,TX,48,Texas,0.858622719550000,12,Texas-Gulf Region,HERITAGE PARK WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-290257.0000000,770358.0000000
15720,TX1330083,0.000000000000000,1,TX,48,Texas,0.353382208090000,12,Texas-Gulf Region,HILL COUNTRY RANCH ESTATES,0, ,0.000000000000000,0.0000000, ,-295447.0000000,779500.0000000
15721,TX1330085,0.000000000000000,1,TX,48,Texas,0.684513180960000,12,Texas-Gulf Region,WOODS WSC,0, ,0.000000000000000,0.0000000, ,-300616.0000000,770218.0000000
15722,TX1330086,0.000000000000000,1,TX,48,Texas,2.061736267640000,12,Texas-Gulf Region,RUSTIC HILLS WATER,0, ,0.000000000000000,0.0000000, ,-322959.0000000,780780.0000000
15723,TX1330091,0.000000000000000,1,TX,48,Texas,1.801290241270000,12,Texas-Gulf Region,OAK FOREST SOUTH WATER SUPPLY,0, ,0.000000000000000,0.0000000, ,-299229.0000000,771197.0000000
15724,TX1330092,0.000000000000000,1,TX,48,Texas,2.865578576520000,12,Texas-Gulf Region,BUMBLEBEE HILLS,0, ,0.000000000000000,0.0000000, ,-317647.0000000,783835.0000000
15725,TX1330093,0.000000000000000,1,TX,48,Texas,1.850154513150000,12,Texas-Gulf Region,MARY MEAD WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-327730.0000000,775244.0000000
15726,TX1330097,0.000000000000000,1,TX,48,Texas,0.633196215620000,12,Texas-Gulf Region,NICKERSON FARM WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-286785.0000000,768017.0000000
15727,TX1330101,0.000000000000000,1,TX,48,Texas,0.282199594100000,12,Texas-Gulf Region,SLEEPY HOLLOW,0, ,0.000000000000000,0.0000000, ,-307730.0000000,785010.0000000
15728,TX1330102,0.000000000000000,1,TX,48,Texas,0.072120396470000,12,Texas-Gulf Region,COUNTRY HILLS WATER,0, ,0.000000000000000,0.0000000, ,-306947.0000000,778981.0000000
15729,TX1330107,0.000000000000000,1,TX,48,Texas,1.117037312380000,12,Texas-Gulf Region,PECAN VALLEY,0, ,0.000000000000000,0.0000000, ,-290751.0000000,762505.0000000
15730,TX1330111,0.000000000000000,1,TX,48,Texas,0.188635226580000,12,Texas-Gulf Region,CENTER POINT NORTH WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-293512.0000000,768612.0000000
15731,TX1330113,0.000000000000000,1,TX,48,Texas,2.239902641330000,12,Texas-Gulf Region,FOUR SEASONS,0, ,0.000000000000000,0.0000000, ,-308840.0000000,771919.0000000
15732,TX1330119,0.000000000000000,1,TX,48,Texas,0.418624464190000,12,Texas-Gulf Region,SHALAKO WATER SUPPLY,0, ,0.000000000000000,0.0000000, ,-308787.0000000,785468.0000000
15733,TX1330123,0.000000000000000,1,TX,48,Texas,0.052363182590000,12,Texas-Gulf Region,KERR VILLA MOBILE HOME PARK,0, ,0.000000000000000,0.0000000, ,-303696.0000000,784113.0000000
15734,TX1330124,0.000000000000000,1,TX,48,Texas,0.706540944820000,12,Texas-Gulf Region,NORTHWEST HILLS SUBDIVISION,0, ,0.000000000000000,0.0000000, ,-302854.0000000,786500.0000000
15735,TX1330126,0.000000000000000,1,TX,48,Texas,0.713728997100000,12,Texas-Gulf Region,BEAR PAW WATER SYSTEM,0, ,0.000000000000000,0.0000000, ,-307268.0000000,778116.0000000
15736,TX1330127,0.000000000000000,1,TX,48,Texas,0.119118175640000,12,Texas-Gulf Region,PARK PLACE SUBDIVISION,0, ,0.000000000000000,0.0000000, ,-290530.0000000,769618.0000000
